Field,Current owner,Semantic meaning,Writer(s),Reader(s),Lifetime,Invalidation,Independent info?,Can derive?,Target action,Target owner,Replacement,Equivalence evidence,Category,Type,Source,Blob
RouteProgress.waypoints_,RouteProgress,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::vector<MissionWaypoint>,src/contracts/navigation_mission/include/navigation_mission/route_progress.hpp:150,73300370022ff78d81c743602420759271c57845
RouteProgress.segments_,RouteProgress,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::vector<RouteSegment>,src/contracts/navigation_mission/include/navigation_mission/route_progress.hpp:151,73300370022ff78d81c743602420759271c57845
RouteProgress.waypoint_arc_lengths_,RouteProgress,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::vector<double>,src/contracts/navigation_mission/include/navigation_mission/route_progress.hpp:152,73300370022ff78d81c743602420759271c57845
RouteProgress.config_,RouteProgress,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,RouteProgressConfig,src/contracts/navigation_mission/include/navigation_mission/route_progress.hpp:153,73300370022ff78d81c743602420759271c57845
RouteProgress.state_,RouteProgress,measured route cursor/history,RouteProgress::update/reset,snapshot/projection tie,route-local measured cursor,reset/new observation,yes: physical history,no from scalar arc alone,KEEP,MissionProgress,measured route cursor/history,route_progress.cpp:254-345; target equivalence pending,behavioral candidate,RouteProgressState,src/contracts/navigation_mission/include/navigation_mission/route_progress.hpp:154,73300370022ff78d81c743602420759271c57845
RouteProgress.total_length_m_,RouteProgress,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,double,src/contracts/navigation_mission/include/navigation_mission/route_progress.hpp:155,73300370022ff78d81c743602420759271c57845
ExecutionStateStore.mutex_,ExecutionStateStore,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,mutable std::mutex,src/execution/navigation_execution/include/navigation_execution/execution_state_store.hpp:44,0ecb073af0b5b99862571d3d50d093eaeeb88e07
ExecutionStateStore.active_epoch_,ExecutionStateStore,reset fence for state input,reset/publish,epoch admission,estimator epoch,new epoch,yes: reset fence,maybe from canonical epoch; compare pending input,KEEP,ExecutionStateInput,reset fence for state input,execution_state_store.hpp:12-48; target equivalence pending,behavioral candidate,std::uint64_t,src/execution/navigation_execution/include/navigation_execution/execution_state_store.hpp:45,0ecb073af0b5b99862571d3d50d093eaeeb88e07
ExecutionStateStore.next_ingress_sequence_,ExecutionStateStore,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::uint64_t,src/execution/navigation_execution/include/navigation_execution/execution_state_store.hpp:46,0ecb073af0b5b99862571d3d50d093eaeeb88e07
ExecutionStateStore.state_,ExecutionStateStore,source/receive-stamped immutable execution state,publish/reset,load/current state freshness,current estimator epoch,new state/reset,yes: measured source and receive witness,no,KEEP,ExecutionStateInput,source/receive-stamped immutable execution state,execution_state_store.hpp:12-48; target equivalence pending,behavioral candidate,std::shared_ptr<const ExecutionStateLease>,src/execution/navigation_execution/include/navigation_execution/execution_state_store.hpp:47,0ecb073af0b5b99862571d3d50d093eaeeb88e07
KinematicDerivativeEstimator.have_velocity_,KinematicDerivativeEstimator,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/runtime/navigation_runtime/include/navigation_runtime/kinematic_derivative_estimator.hpp:86,810cbbd28da840c5d63502f5b0848dee15271cc5
KinematicDerivativeEstimator.have_acceleration_,KinematicDerivativeEstimator,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/runtime/navigation_runtime/include/navigation_runtime/kinematic_derivative_estimator.hpp:87,810cbbd28da840c5d63502f5b0848dee15271cc5
KinematicDerivativeEstimator.previous_stamp_ns_,KinematicDerivativeEstimator,temporal derivative history,update/reset,derivative finite difference,adjacent state samples,new sample/reset,yes: physical temporal memory,no from current sample,KEEP,ExecutionStateInput,temporal derivative history,kinematic_derivative_estimator.hpp:20-91; target equivalence pending,behavioral candidate,std::int64_t,src/runtime/navigation_runtime/include/navigation_runtime/kinematic_derivative_estimator.hpp:88,810cbbd28da840c5d63502f5b0848dee15271cc5
KinematicDerivativeEstimator.previous_epoch_,KinematicDerivativeEstimator,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::uint64_t,src/runtime/navigation_runtime/include/navigation_runtime/kinematic_derivative_estimator.hpp:89,810cbbd28da840c5d63502f5b0848dee15271cc5
KinematicDerivativeEstimator.previous_velocity_,KinematicDerivativeEstimator,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,Eigen::Vector3d,src/runtime/navigation_runtime/include/navigation_runtime/kinematic_derivative_estimator.hpp:90,810cbbd28da840c5d63502f5b0848dee15271cc5
KinematicDerivativeEstimator.previous_acceleration_,KinematicDerivativeEstimator,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,Eigen::Vector3d,src/runtime/navigation_runtime/include/navigation_runtime/kinematic_derivative_estimator.hpp:91,810cbbd28da840c5d63502f5b0848dee15271cc5
HeadingRebindWorker.mutex_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,mutable std::mutex,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:113,d6854a2d4049048698dfa8807fb561ccca2a6223
HeadingRebindWorker.condition_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,std::condition_variable_any,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:114,d6854a2d4049048698dfa8807fb561ccca2a6223
HeadingRebindWorker.shutdown_condition_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,std::condition_variable,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:115,d6854a2d4049048698dfa8807fb561ccca2a6223
HeadingRebindWorker.pending_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::optional<Job>,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:116,d6854a2d4049048698dfa8807fb561ccca2a6223
HeadingRebindWorker.snapshot_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,HeadingRebindWorkerSnapshot,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:117,d6854a2d4049048698dfa8807fb561ccca2a6223
HeadingRebindWorker.started_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:118,d6854a2d4049048698dfa8807fb561ccca2a6223
HeadingRebindWorker.stopping_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:119,d6854a2d4049048698dfa8807fb561ccca2a6223
HeadingRebindWorker.joined_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:120,d6854a2d4049048698dfa8807fb561ccca2a6223
HeadingRebindWorker.worker_,HeadingRebindWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,std::jthread,src/runtime/navigation_runtime/include/navigation_runtime/heading_rebind_worker.hpp:121,d6854a2d4049048698dfa8807fb561ccca2a6223
BaselineRefinementOpportunity.owner_,BaselineRefinementOpportunity,requires writer/reader proof,noteAdmission/consume,ready,initial baseline owner,consume/new goal,yes: one-shot scheduling receipt,no from active bundle after consumption,UNRESOLVED,UNRESOLVED,not established,baseline_refinement.hpp:30-103; target equivalence pending,behavioral candidate,std::optional<PlanningKey>,src/runtime/navigation_runtime/include/navigation_runtime/baseline_refinement.hpp:101,56418c95b38ddaf007145d9737e81c676af6b078
BaselineRefinementOpportunity.generation_,BaselineRefinementOpportunity,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::uint64_t,src/runtime/navigation_runtime/include/navigation_runtime/baseline_refinement.hpp:102,56418c95b38ddaf007145d9737e81c676af6b078
MappingWorker.mutex_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,mutable std::mutex,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:280,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.cv_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,std::condition_variable_any,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:281,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.shutdown_cv_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,std::condition_variable,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:282,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.ready_,MappingWorker,latest admitted observation pending processing,submit/worker consume/reset,worker wake/process,queued observation,consume/reset,yes: input payload,no,KEEP,MappingWorker,latest admitted observation pending processing,mapping_worker.hpp:23-293; target equivalence pending,behavioral candidate,std::optional<Observation>,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:283,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.accepting_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:284,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.started_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:285,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.fatal_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:286,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.shutdown_started_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:287,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.joined_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:288,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.resetting_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:289,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.in_flight_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,bool,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:290,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.failure_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::exception_ptr,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:291,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.highest_admitted_key_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,not established,source declaration only; transition proof pending,behavioral candidate,std::int64_t,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:292,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
MappingWorker.worker_,MappingWorker,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,infrastructure/config,std::jthread,src/mapping/navigation_mapping/include/navigation_mapping/mapping_worker.hpp:293,94f14cc9812bb483f8e81e81818a0ec73fcae9ba
ExecutionTraceStore.mutex_,ExecutionTraceStore,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,diagnostic candidate,mutable std::mutex,src/runtime/navigation_runtime/include/navigation_runtime/execution_trace_snapshot.hpp:175,a107cdc015948fe4461ddff16199e04ef5d4e835
ExecutionTraceStore.minimum_localization_epoch_,ExecutionTraceStore,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,diagnostic candidate,std::uint64_t,src/runtime/navigation_runtime/include/navigation_runtime/execution_trace_snapshot.hpp:176,a107cdc015948fe4461ddff16199e04ef5d4e835
ExecutionTraceStore.state_,ExecutionTraceStore,requires writer/reader proof,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNRESOLVED,,,,source declaration only; transition proof pending,diagnostic candidate,std::shared_ptr<const ExecutionTraceSnapshot>,src/runtime/navigation_runtime/include/navigation_runtime/execution_trace_snapshot.hpp:177,a107cdc015948fe4461ddff16199e04ef5d4e835
